pic_id,pred,,,,
pic_2035265098,0.075378 ,,,,
pic_2035273876,0.311582 ,,,,
pic_2035341439,0.010605 ,,,,
pic_2035346082,0.529111 ,,,,
pic_2035369398,0.776046 ,,,,
pic_2035375147,0.778715 ,,,,
pic_2035376729,0.053333 ,,,,
pic_2035383272,0.022389 ,,,,
pic_2035402085,0.942092 ,,,,
pic_2035412783,0.117950 ,,,,
pic_2035414184,0.770420 ,,,,
pic_2035420210,0.007836 ,,,,
pic_2035455988,0.016508 ,,,,
pic_2035462416,0.982035 ,,,,
pic_2035470532,0.807528 ,,,,
pic_2035475208,0.897916 ,,,,
pic_2035505855,0.067755 ,,,,
pic_2035531880,0.955689 ,,,,
pic_2035539955,0.043353 ,,,,
pic_2035595516,0.071859 ,,,,
pic_2035595589,0.381967 ,,,,
pic_2035605763,0.973509 ,,,,
pic_2035626208,0.044328 ,,,,
pic_2035630755,0.013495 ,,,,
pic_2035639985,0.037109 ,,,,
pic_2035646820,0.243623 ,,,,
pic_2035694888,0.067365 ,,,,
pic_2035719707,0.608169 ,,,,
pic_2035728922,0.000102 ,,,,
pic_2035746130,0.864039 ,,,,
pic_2035747233,0.894872 ,,,,
pic_2035767798,0.368389 ,,,,
pic_2035772526,0.328853 ,,,,
pic_2035778530,0.738054 ,,,,
pic_2035790624,0.978823 ,,,,
pic_2035842787,0.220255 ,,,,
pic_2035844557,0.463663 ,,,,
pic_2035856911,0.004460 ,,,,
pic_2035866438,0.020009 ,,,,
pic_2035867783,0.110493 ,,,,
pic_2035879326,0.937020 ,,,,
pic_2035896685,0.955081 ,,,,
pic_2035912212,0.013775 ,,,,
pic_2035935815,0.333542 ,,,,
pic_2035941494,0.016581 ,,,,
pic_2035982519,0.007109 ,,,,
pic_2035998402,0.001774 ,,,,
pic_2036110410,0.580946 ,,,,
pic_2036136790,0.522107 ,,,,
pic_2036155100,0.243883 ,,,,
pic_2036161139,0.009103 ,,,,
pic_2036171244,0.659256 ,,,,
pic_2036186803,0.848142 ,,,,
pic_2036248583,0.003510 ,,,,
pic_2036255106,0.000079 ,,,,
pic_2036295234,0.069497 ,,,,
pic_2036309775,0.211557 ,,,,
pic_2036313557,0.727149 ,,,,
pic_2036322398,0.003994 ,,,,
pic_2036357570,0.001238 ,,,,
pic_2036370377,0.454448 ,,,,
pic_2036418130,0.898504 ,,,,
pic_2036430199,0.094625 ,,,,
pic_2036449898,0.646125 ,,,,
pic_2036500133,0.543419 ,,,,
pic_2036512430,0.081869 ,,,,
pic_2036530937,0.558002 ,,,,
pic_2036549659,0.470924 ,,,,
pic_2036552098,0.993543 ,,,,
pic_2036557433,0.585572 ,,,,
pic_2036570038,0.983724 ,,,,
pic_2036574128,0.641785 ,,,,
pic_2036580350,0.063236 ,,,,
pic_2036580675,0.231153 ,,,,
pic_2036588633,0.637362 ,,,,
pic_2036597139,0.053807 ,,,,
pic_2036600802,0.877071 ,,,,
pic_2036617768,0.981606 ,,,,
pic_2036617890,0.222334 ,,,,
pic_2036619485,0.392912 ,,,,
pic_2036648925,0.962790 ,,,,
pic_2036651022,0.003036 ,,,,
pic_2036651679,0.616791 ,,,,
pic_2036676860,0.300456 ,,,,
pic_2036699511,0.117872 ,,,,
pic_2036702809,0.990238 ,,,,
pic_2036724204,0.028068 ,,,,
pic_2036734984,0.135185 ,,,,
pic_2036759440,0.704618 ,,,,
pic_2036763047,0.981838 ,,,,
pic_2036779136,0.979712 ,,,,
pic_2036792624,0.746347 ,,,,
pic_2036829398,0.003015 ,,,,
pic_2036834244,0.185278 ,,,,
pic_2036886541,0.973881 ,,,,
pic_2036898299,0.014650 ,,,,
pic_2036915199,0.902699 ,,,,
pic_2036926681,0.339489 ,,,,
pic_2036939903,0.270918 ,,,,
pic_2036958100,0.964617 ,,,,
pic_2036962566,0.594504 ,,,,
pic_2036963393,0.208226 ,,,,
pic_2036992572,0.011626 ,,,,
pic_2036998752,0.037335 ,,,,
pic_2037005222,0.038637 ,,,,
pic_2037017460,0.001548 ,,,,
pic_2037029272,0.356588 ,,,,
pic_2037059046,0.059256 ,,,,
pic_2037065700,0.988799 ,,,,
pic_2037102964,0.024625 ,,,,
pic_2037107943,0.016701 ,,,,
pic_2037113451,0.061142 ,,,,
pic_2037113921,0.545124 ,,,,
pic_2037131344,0.045721 ,,,,
pic_2037148430,0.805783 ,,,,
pic_2037151167,0.972082 ,,,,
pic_2037183557,0.001338 ,,,,
pic_2037189635,0.732147 ,,,,
pic_2037200530,0.243017 ,,,,
pic_2037215666,0.775608 ,,,,
pic_2037224011,0.000123 ,,,,
pic_2037226405,0.023557 ,,,,
pic_2037242530,0.115458 ,,,,
pic_2037258117,0.427878 ,,,,
pic_2037278384,0.019256 ,,,,
pic_2037290959,0.001626 ,,,,
pic_2037301389,0.498830 ,,,,
pic_2037303092,0.322222 ,,,,
pic_2037310453,0.849740 ,,,,
pic_2037314001,0.089713 ,,,,
pic_2037329455,0.989145 ,,,,
pic_2037338684,0.578717 ,,,,
pic_2037344888,0.009366 ,,,,
pic_2037347284,0.802788 ,,,,
pic_2037350391,0.993505 ,,,,
pic_2037414374,0.920467 ,,,,
pic_2037432036,0.141425 ,,,,
pic_2037470231,0.977495 ,,,,
pic_2037477227,0.044431 ,,,,
pic_2037510123,0.573924 ,,,,
pic_2037532017,0.147796 ,,,,
pic_2037562677,0.118859 ,,,,
pic_2037564087,0.047955 ,,,,
pic_2037607720,0.999305 ,,,,
pic_2037619101,0.486176 ,,,,
pic_2037641301,0.075246 ,,,,
pic_2037673292,0.022537 ,,,,
pic_2037677983,0.076765 ,,,,
pic_2037682954,0.624687 ,,,,
pic_2037684631,0.538866 ,,,,
pic_2037687199,0.223430 ,,,,
pic_2037698663,0.348330 ,,,,
pic_2037702561,0.879177 ,,,,
pic_2037723617,0.218713 ,,,,
pic_2037750359,0.655626 ,,,,
pic_2037751449,0.828952 ,,,,
pic_2037854269,0.884174 ,,,,
pic_2037860794,0.856124 ,,,,
pic_2037930644,0.189102 ,,,,
pic_2037932465,0.872660 ,,,,
pic_2037942518,0.560268 ,,,,
pic_2037968555,0.314105 ,,,,
pic_2038007471,0.754810 ,,,,
pic_2038015414,0.905424 ,,,,
pic_2038024618,0.002706 ,,,,
pic_2038058926,0.607730 ,,,,
pic_2038059549,0.236842 ,,,,
pic_2038063375,0.004628 ,,,,
pic_2038071557,0.784052 ,,,,
pic_2038072867,0.102507 ,,,,
pic_2038080681,0.987481 ,,,,
pic_2038102403,0.073965 ,,,,
pic_2038126069,0.953361 ,,,,
pic_2038134349,0.513393 ,,,,
pic_2038167023,0.264404 ,,,,
pic_2038229276,0.492147 ,,,,
pic_2038229983,0.261616 ,,,,
pic_2038237004,0.989503 ,,,,
pic_2038240575,0.350045 ,,,,
pic_2038255807,0.030783 ,,,,
pic_2038259793,0.214827 ,,,,
pic_2038309059,0.041458 ,,,,
pic_2038311229,0.248945 ,,,,
pic_2038320301,0.094609 ,,,,
pic_2038326557,0.994235 ,,,,
pic_2038361326,0.920118 ,,,,
pic_2038371884,0.019528 ,,,,
pic_2038383994,0.008597 ,,,,
pic_2038386810,0.133838 ,,,,
pic_2038414308,0.009162 ,,,,
pic_2038438744,0.136402 ,,,,
pic_2038444219,0.202288 ,,,,
pic_2038455352,0.005228 ,,,,
pic_2038493708,0.297211 ,,,,
pic_2038516963,0.001128 ,,,,
pic_2038517162,0.662930 ,,,,
pic_2038520236,0.009807 ,,,,
pic_2038544279,0.130540 ,,,,
pic_2038557906,0.963696 ,,,,
pic_2038564568,0.056090 ,,,,
pic_2038590780,0.053294 ,,,,
pic_2038594118,0.572984 ,,,,
pic_2038622377,0.015963 ,,,,
pic_2038656603,0.620808 ,,,,
pic_2038660245,0.000704 ,,,,
pic_2038692216,0.210885 ,,,,
pic_2038754024,0.267314 ,,,,
pic_2038765093,0.003591 ,,,,
pic_2038789379,0.839645 ,,,,
pic_2038790410,0.694603 ,,,,
pic_2038801188,0.910391 ,,,,
pic_2038826127,0.371031 ,,,,
pic_2038837651,0.112549 ,,,,
pic_2038845897,0.950498 ,,,,
pic_2038858866,0.260013 ,,,,
pic_2038863462,0.925024 ,,,,
pic_2038876498,0.995397 ,,,,
pic_2038898146,0.000076 ,,,,
pic_2038915877,0.925962 ,,,,
pic_2038917231,0.601420 ,,,,
pic_2038950407,0.486911 ,,,,
pic_2038953770,0.966747 ,,,,
pic_2038963319,0.941940 ,,,,
pic_2038976094,0.181280 ,,,,
pic_2038999743,0.588542 ,,,,
pic_2039003400,0.885452 ,,,,
pic_2039034744,0.911825 ,,,,
pic_2039063262,0.759978 ,,,,
pic_2039065868,0.000904 ,,,,
pic_2039068553,0.062673 ,,,,
pic_2039072507,0.262042 ,,,,
pic_2039087209,0.507420 ,,,,
pic_2039117487,0.783977 ,,,,
pic_2039125810,0.015411 ,,,,
pic_2039190868,0.326431 ,,,,
pic_2039222904,0.399691 ,,,,
pic_2039241525,0.280950 ,,,,
pic_2039256883,0.493371 ,,,,
pic_2039274391,0.611013 ,,,,
pic_2039275858,0.100400 ,,,,
pic_2039323841,0.016314 ,,,,
pic_2039324839,0.190527 ,,,,
pic_2039330591,0.995120 ,,,,
pic_2039346117,0.086815 ,,,,
pic_2039347375,0.061091 ,,,,
pic_2039355546,0.417439 ,,,,
pic_2039399157,0.018615 ,,,,
pic_2039425163,0.083684 ,,,,
pic_2039432037,0.010845 ,,,,
pic_2039436749,0.753846 ,,,,
pic_2039489929,0.969884 ,,,,
pic_2039523517,0.959653 ,,,,
pic_2039525010,0.023154 ,,,,
pic_2039526691,0.122452 ,,,,
pic_2039536392,0.977201 ,,,,
pic_2039539815,0.242234 ,,,,
pic_2039542041,0.618823 ,,,,
pic_2039555954,0.112882 ,,,,
pic_2039561757,0.960280 ,,,,
pic_2039567769,0.285751 ,,,,
pic_2039572738,0.032983 ,,,,
pic_2039595994,0.487771 ,,,,
pic_2039597522,0.022468 ,,,,
pic_2039612975,0.748934 ,,,,
pic_2039628538,0.382039 ,,,,
pic_2039635462,0.836455 ,,,,
pic_2039643662,0.252071 ,,,,
pic_2039656453,0.070891 ,,,,
pic_2039659813,0.900103 ,,,,
pic_2039676470,0.292946 ,,,,
pic_2039685627,0.801972 ,,,,
pic_2039693974,0.092450 ,,,,
pic_2039697640,0.006554 ,,,,
pic_2039707922,0.657142 ,,,,
pic_2039710767,0.157554 ,,,,
pic_2039719947,0.471512 ,,,,
pic_2039751302,0.471480 ,,,,
pic_2039770438,0.137987 ,,,,
pic_2039787321,0.000787 ,,,,
pic_2039856043,0.631989 ,,,,
pic_2039888531,0.549133 ,,,,
pic_2039896416,0.275814 ,,,,
pic_2039898154,0.920489 ,,,,
pic_2039928496,0.011876 ,,,,
pic_2039938858,0.000803 ,,,,
pic_2039941148,0.382727 ,,,,
pic_2039953084,0.000128 ,,,,
pic_2040016281,0.460018 ,,,,
pic_2040079570,0.225094 ,,,,
pic_2040083074,0.385904 ,,,,
pic_2040096969,0.764959 ,,,,
pic_2040103126,0.192164 ,,,,
pic_2040112382,0.948188 ,,,,
pic_2040117001,0.349137 ,,,,
pic_2040121633,0.722173 ,,,,
pic_2040160982,0.022278 ,,,,
pic_2040165986,0.131904 ,,,,
pic_2040170762,0.004673 ,,,,
pic_2040179292,0.994833 ,,,,
pic_2040206333,0.342820 ,,,,
pic_2040218919,0.378834 ,,,,
pic_2040225835,0.873306 ,,,,
pic_2040227687,0.376681 ,,,,
pic_2040254640,0.613629 ,,,,
pic_2040260037,0.002937 ,,,,
pic_2040298022,0.865866 ,,,,
pic_2040318376,0.003208 ,,,,
pic_2040328867,0.130832 ,,,,
pic_2040334432,0.008773 ,,,,
pic_2040346757,0.793483 ,,,,
pic_2040368877,0.745287 ,,,,
pic_2040397456,0.580014 ,,,,
pic_2040411339,0.196505 ,,,,
pic_2040459206,0.987356 ,,,,
pic_2040460439,0.002928 ,,,,
pic_2040470296,0.027507 ,,,,
pic_2040471398,0.866037 ,,,,
pic_2040477784,0.050414 ,,,,
pic_2040485088,0.961743 ,,,,
pic_2040489544,0.791326 ,,,,
pic_2040500640,0.005538 ,,,,
pic_2040516369,0.685154 ,,,,
pic_2040568393,0.544583 ,,,,
pic_2040574468,0.976945 ,,,,
pic_2040590977,0.396899 ,,,,
pic_2040602918,0.917478 ,,,,
pic_2040617306,0.481071 ,,,,
pic_2040619351,0.128570 ,,,,
pic_2040652230,0.906882 ,,,,
pic_2040656159,0.071316 ,,,,
pic_2040661686,0.912895 ,,,,
pic_2040685684,0.056323 ,,,,
pic_2040690391,0.287429 ,,,,
pic_2040706105,0.002006 ,,,,
pic_2040718261,0.192978 ,,,,
pic_2040777845,0.990023 ,,,,
pic_2040791710,0.512895 ,,,,
pic_2040795096,0.042042 ,,,,
pic_2040811095,0.938943 ,,,,
pic_2040819278,0.102085 ,,,,
pic_2040823645,0.024853 ,,,,
pic_2040841639,0.778915 ,,,,
pic_2040896547,0.062179 ,,,,
pic_2040901088,0.003068 ,,,,
pic_2040936737,0.924032 ,,,,
pic_2040974825,0.659208 ,,,,
pic_2040997313,0.092068 ,,,,
pic_2041013519,0.025825 ,,,,
pic_2041029504,0.957983 ,,,,
pic_2041033662,0.282524 ,,,,
pic_2041063029,0.076981 ,,,,
pic_2041066734,0.001738 ,,,,
pic_2041075016,0.772300 ,,,,
pic_2041146476,0.511177 ,,,,
pic_2041151815,0.016335 ,,,,
pic_2041185327,0.057246 ,,,,
pic_2041198042,0.547764 ,,,,
pic_2041216372,0.957348 ,,,,
pic_2041216984,0.046959 ,,,,
pic_2041229837,0.244540 ,,,,
pic_2041236628,0.046278 ,,,,
pic_2041236924,0.893666 ,,,,
pic_2041240143,0.313448 ,,,,
pic_2041266747,0.009331 ,,,,
pic_2041267518,0.081373 ,,,,
pic_2041289346,0.999667 ,,,,
pic_2041293842,0.993289 ,,,,
pic_2041327754,0.233038 ,,,,
pic_2041348676,0.818581 ,,,,
pic_2041355661,0.096205 ,,,,
pic_2041363360,0.020145 ,,,,
pic_2041376693,0.939855 ,,,,
pic_2041380364,0.616474 ,,,,
pic_2041387090,0.102637 ,,,,
pic_2041429864,0.966348 ,,,,
pic_2041447331,0.009970 ,,,,
pic_2041471503,0.513649 ,,,,
pic_2041481599,0.609299 ,,,,
pic_2041495728,0.006439 ,,,,
pic_2041499995,0.001116 ,,,,
pic_2041506770,0.032708 ,,,,
pic_2041515050,0.616019 ,,,,
pic_2041515207,0.028069 ,,,,
pic_2041522495,0.808643 ,,,,
pic_2041536652,0.987842 ,,,,
pic_2041607729,0.834779 ,,,,
pic_2041628619,0.953936 ,,,,
pic_2041639602,0.015391 ,,,,
pic_2041648224,0.725798 ,,,,
pic_2041652773,0.617834 ,,,,
pic_2041707099,0.660336 ,,,,
pic_2041716437,0.033693 ,,,,
pic_2041730573,0.977130 ,,,,
pic_2041759661,0.730814 ,,,,
pic_2041794371,0.573413 ,,,,
pic_2041813699,0.855824 ,,,,
pic_2041822207,0.012517 ,,,,
pic_2041853621,0.408394 ,,,,
pic_2041864404,0.719395 ,,,,
pic_2041874157,0.594874 ,,,,
pic_2041878589,0.465355 ,,,,
pic_2041881795,0.721163 ,,,,
pic_2041881857,0.052627 ,,,,
pic_2041892678,0.078893 ,,,,
pic_2041911605,0.930593 ,,,,
pic_2041958568,0.000272 ,,,,
pic_2041999562,0.597379 ,,,,
pic_2042004585,0.004098 ,,,,
pic_2042044055,0.560264 ,,,,
pic_2042051225,0.018014 ,,,,
pic_2042055570,0.646636 ,,,,
pic_2042062290,0.449575 ,,,,
pic_2042062337,0.959024 ,,,,
pic_2042069311,0.616008 ,,,,
pic_2042087929,0.406910 ,,,,
pic_2042088008,0.003528 ,,,,
pic_2042094661,0.406325 ,,,,
pic_2042110055,0.383746 ,,,,
pic_2042132533,0.594764 ,,,,
pic_2042142900,0.028497 ,,,,
pic_2042157432,0.993825 ,,,,
pic_2042165063,0.001194 ,,,,
pic_2042167570,0.939482 ,,,,
pic_2042168550,0.813459 ,,,,
pic_2042181341,0.017292 ,,,,
pic_2042191842,0.859928 ,,,,
pic_2042193138,0.967505 ,,,,
pic_2042196646,0.129638 ,,,,
pic_2042215042,0.292747 ,,,,
pic_2042245051,0.117910 ,,,,
pic_2042245248,0.337143 ,,,,
pic_2042275634,0.984929 ,,,,
pic_2042288785,0.839476 ,,,,
pic_2042291694,0.349250 ,,,,
pic_2042292164,0.833659 ,,,,
pic_2042299430,0.474129 ,,,,
pic_2042309740,0.429469 ,,,,
pic_2042347291,0.094456 ,,,,
pic_2042350416,0.000078 ,,,,
pic_2042379710,0.949703 ,,,,
pic_2042400279,0.304226 ,,,,
pic_2042428952,0.401428 ,,,,
pic_2042431277,0.265159 ,,,,
pic_2042479212,0.213390 ,,,,
pic_2042490441,0.101244 ,,,,
pic_2042504887,0.202545 ,,,,
pic_2042505771,0.024144 ,,,,
pic_2042538588,0.056176 ,,,,
pic_2042570188,0.812485 ,,,,
pic_2042570862,0.550687 ,,,,
pic_2042572454,0.301958 ,,,,
pic_2042588526,0.050422 ,,,,
pic_2042598914,0.035550 ,,,,
pic_2042599631,0.008710 ,,,,
pic_2042603583,0.012679 ,,,,
pic_2042618628,0.026146 ,,,,
pic_2042623105,0.652900 ,,,,
pic_2042646118,0.010331 ,,,,
pic_2042647522,0.003155 ,,,,
pic_2042668361,0.287446 ,,,,
pic_2042683040,0.964786 ,,,,
pic_2042693561,0.278217 ,,,,
pic_2042694282,0.974449 ,,,,
pic_2042736066,0.971038 ,,,,
pic_2042772268,0.684284 ,,,,
pic_2042776065,0.958012 ,,,,
pic_2042814629,0.005884 ,,,,
pic_2042825863,0.045620 ,,,,
pic_2042838395,0.003900 ,,,,
pic_2042843867,0.414303 ,,,,
pic_2042850117,0.780078 ,,,,
pic_2042869948,0.811175 ,,,,
pic_2042871890,0.091177 ,,,,
pic_2042878201,0.465462 ,,,,
pic_2042889718,0.635666 ,,,,
pic_2042905269,0.868484 ,,,,
pic_2042910057,0.720024 ,,,,
pic_2042975230,0.296342 ,,,,
pic_2043001599,0.833333 ,,,,
pic_2043028331,0.075911 ,,,,
pic_2043038051,0.366078 ,,,,
pic_2043058952,0.295340 ,,,,
pic_2043102958,0.366578 ,,,,
pic_2043144163,0.991163 ,,,,
pic_2043146247,0.027054 ,,,,
pic_2043170713,0.572427 ,,,,
pic_2043203528,0.004916 ,,,,
pic_2043207490,0.008932 ,,,,
pic_2043228470,0.019830 ,,,,
pic_2043239152,0.065768 ,,,,
pic_2043249981,0.135586 ,,,,
pic_2043308610,0.273717 ,,,,
pic_2043311462,0.727656 ,,,,
pic_2043363669,0.824018 ,,,,
pic_2043412762,0.003235 ,,,,
pic_2043455936,0.472363 ,,,,
pic_2043479872,0.296285 ,,,,
pic_2043494943,0.111769 ,,,,
pic_2043520277,0.639771 ,,,,
pic_2043522294,0.960214 ,,,,
pic_2043530358,0.006820 ,,,,
pic_2043539690,0.998000 ,,,,
pic_2043541023,0.314688 ,,,,
pic_2043546708,0.118388 ,,,,
pic_2043565613,0.000230 ,,,,
pic_2043575218,0.258340 ,,,,
pic_2043588445,0.002244 ,,,,
pic_2043598870,0.071697 ,,,,
pic_2043653318,0.688196 ,,,,
pic_2043672538,0.138239 ,,,,
pic_2043675052,0.000162 ,,,,
pic_2043679497,0.384345 ,,,,
pic_2043680526,0.804912 ,,,,
pic_2043708874,0.013309 ,,,,
pic_2043726148,0.304469 ,,,,
pic_2043734956,0.462718 ,,,,
pic_2043735136,0.043653 ,,,,
pic_2043743245,0.344282 ,,,,
pic_2043760683,0.983040 ,,,,
pic_2043779670,0.447923 ,,,,
pic_2043828623,0.796475 ,,,,
pic_2043832592,0.688711 ,,,,
pic_2043847692,0.814783 ,,,,
pic_2043861397,0.013938 ,,,,
pic_2043868319,0.084769 ,,,,
pic_2043868499,0.995257 ,,,,
pic_2043879111,0.913093 ,,,,
pic_2043913512,0.005933 ,,,,
pic_2043918641,0.635894 ,,,,
pic_2043932532,0.060063 ,,,,
pic_2043949165,0.159727 ,,,,
pic_2043976397,0.727735 ,,,,
pic_2043980036,0.000528 ,,,,
pic_2044012293,0.143630 ,,,,
pic_2044022586,0.029329 ,,,,
pic_2044026818,0.000252 ,,,,
pic_2044043527,0.039954 ,,,,
pic_2044046927,0.052426 ,,,,
pic_2044087046,0.941176 ,,,,
pic_2044088273,0.453368 ,,,,
pic_2044092335,0.003608 ,,,,
pic_2044100065,0.178319 ,,,,
pic_2044101160,0.185325 ,,,,
pic_2044108064,0.001026 ,,,,
pic_2044129181,0.992590 ,,,,
pic_2044141899,0.261570 ,,,,
pic_2044150599,0.000472 ,,,,
pic_2044162669,0.132846 ,,,,
pic_2044191784,0.238366 ,,,,
pic_2044197132,0.742854 ,,,,
pic_2044201831,0.976976 ,,,,
pic_2044237806,0.001148 ,,,,
pic_2044238870,0.873746 ,,,,
pic_2044254092,0.036750 ,,,,
pic_2044264981,0.171837 ,,,,
pic_2044274214,0.151429 ,,,,
pic_2044276546,0.785093 ,,,,
pic_2044339693,0.873344 ,,,,
pic_2044364610,0.020164 ,,,,
pic_2044376129,0.019370 ,,,,
pic_2044389240,0.408641 ,,,,
pic_2044390324,0.109314 ,,,,
pic_2044392626,0.419232 ,,,,
pic_2044435421,0.061586 ,,,,
pic_2044478532,0.063771 ,,,,
pic_2044489290,0.297870 ,,,,
pic_2044496342,0.022569 ,,,,
pic_2044526237,0.794684 ,,,,
pic_2044530378,0.081701 ,,,,
pic_2044536413,0.215834 ,,,,
pic_2044542861,0.010895 ,,,,
pic_2044561678,0.001910 ,,,,
pic_2044567410,0.000979 ,,,,
pic_2044588051,0.028208 ,,,,
pic_2044673382,0.860141 ,,,,
pic_2044677146,0.995764 ,,,,
pic_2044684842,0.980254 ,,,,
pic_2044733365,0.778683 ,,,,
pic_2044738519,0.668588 ,,,,
pic_2044760251,0.311115 ,,,,
pic_2044767379,0.096029 ,,,,
pic_2044781970,0.919487 ,,,,
pic_2044786378,0.497962 ,,,,
pic_2044818126,0.199770 ,,,,
pic_2044838247,0.097718 ,,,,
pic_2044840367,0.303379 ,,,,
pic_2044850052,0.008806 ,,,,
pic_2044854456,0.102753 ,,,,
pic_2044863780,0.000302 ,,,,
pic_2044961199,0.579236 ,,,,
pic_2044976076,0.000638 ,,,,
pic_2044983226,0.086499 ,,,,
pic_2044998685,0.001446 ,,,,
pic_2045016461,0.864983 ,,,,
pic_2045018839,0.013276 ,,,,
pic_2045023512,0.203073 ,,,,
pic_2045044238,0.600300 ,,,,
pic_2045067046,0.002995 ,,,,
pic_2045082430,0.006090 ,,,,
pic_2045100323,0.938339 ,,,,
pic_2045101779,0.170263 ,,,,
pic_2045139611,0.970313 ,,,,
pic_2045169009,0.008876 ,,,,
pic_2045188540,0.700817 ,,,,
pic_2045190107,0.546229 ,,,,
pic_2045190320,0.013712 ,,,,
pic_2045207489,0.063876 ,,,,
pic_2045213265,0.124177 ,,,,
pic_2045216174,0.860346 ,,,,
pic_2045245242,0.386848 ,,,,
pic_2045252170,0.549628 ,,,,
pic_2045268611,0.002344 ,,,,
pic_2045269985,0.390908 ,,,,
pic_2045279261,0.286469 ,,,,
pic_2045285130,0.001762 ,,,,
pic_2045294028,0.626399 ,,,,
pic_2045306743,0.920522 ,,,,
pic_2045310414,0.005212 ,,,,
pic_2045317922,0.262549 ,,,,
pic_2045360638,0.743534 ,,,,
pic_2045391895,0.000359 ,,,,
pic_2045440325,0.122070 ,,,,
pic_2045464990,0.980584 ,,,,
pic_2045500330,0.993498 ,,,,
pic_2045525555,0.182561 ,,,,
pic_2045531281,0.000106 ,,,,
pic_2045550896,0.675637 ,,,,
pic_2045584752,0.828895 ,,,,
pic_2045604657,0.005850 ,,,,
pic_2045605823,0.730945 ,,,,
pic_2045607837,0.009815 ,,,,
pic_2045609817,0.962682 ,,,,
pic_2045794678,0.285777 ,,,,
pic_2045802290,0.990082 ,,,,
pic_2045810247,0.031579 ,,,,
pic_2045810695,0.005017 ,,,,
pic_2045814572,0.825384 ,,,,
pic_2045830257,0.341932 ,,,,
pic_2045859998,0.005601 ,,,,
pic_2045880371,0.282120 ,,,,
pic_2045882726,0.962707 ,,,,
pic_2045884376,0.042109 ,,,,
pic_2045916807,0.544583 ,,,,
pic_2045931484,0.360520 ,,,,
pic_2045944350,0.897031 ,,,,
pic_2046016771,0.809328 ,,,,
pic_2046039667,0.007055 ,,,,
pic_2046058923,0.260821 ,,,,
pic_2046060781,0.038474 ,,,,
pic_2046073119,0.374527 ,,,,
pic_2046112588,0.365501 ,,,,
pic_2046113523,0.693405 ,,,,
pic_2046123981,0.548295 ,,,,
pic_2046135330,0.969232 ,,,,
pic_2046203996,0.006946 ,,,,
pic_2046208664,0.125183 ,,,,
pic_2046241743,0.082827 ,,,,
pic_2046276122,0.025082 ,,,,
pic_2046282832,0.946142 ,,,,
pic_2046292323,0.561928 ,,,,
pic_2046337443,0.062996 ,,,,
pic_2046350434,0.963523 ,,,,
pic_2046358916,0.520814 ,,,,
pic_2046382467,0.707490 ,,,,
pic_2046406474,0.914508 ,,,,
pic_2046417584,0.920188 ,,,,
pic_2046419078,0.525901 ,,,,
pic_2046474427,0.749935 ,,,,
pic_2046495527,0.016692 ,,,,
pic_2046511008,0.005511 ,,,,
pic_2046514022,0.007437 ,,,,
pic_2046536671,0.183300 ,,,,
pic_2046545039,0.075314 ,,,,
pic_2046545526,0.969308 ,,,,
pic_2046553930,0.435040 ,,,,
pic_2046557015,0.978001 ,,,,
pic_2046577411,0.042146 ,,,,
pic_2046581242,0.959157 ,,,,
pic_2046584466,0.144008 ,,,,
pic_2046592880,0.472179 ,,,,
pic_2046617337,0.968933 ,,,,
pic_2046620206,0.034843 ,,,,
pic_2046627012,0.297625 ,,,,
pic_2046634857,0.123011 ,,,,
pic_2046639354,0.029764 ,,,,
pic_2046679940,0.001260 ,,,,
pic_2046682461,0.929000 ,,,,
pic_2046687141,0.681397 ,,,,
pic_2046697192,0.587093 ,,,,
pic_2046709165,0.949206 ,,,,
pic_2046711190,0.872827 ,,,,
pic_2046719899,0.010329 ,,,,
pic_2046725499,0.404978 ,,,,
pic_2046770978,0.877642 ,,,,
pic_2046779772,0.389865 ,,,,
pic_2046807215,0.358297 ,,,,
pic_2046812866,0.062947 ,,,,
pic_2046826451,0.911224 ,,,,
pic_2046840384,0.925652 ,,,,
pic_2046895148,0.336347 ,,,,
pic_2046948101,0.934296 ,,,,
pic_2046976755,0.519873 ,,,,
pic_2047005730,0.033721 ,,,,
pic_2047031394,0.482273 ,,,,
pic_2047037250,0.487429 ,,,,
pic_2047045704,0.109293 ,,,,
pic_2047051983,0.001635 ,,,,
pic_2047093587,0.000203 ,,,,
pic_2047096310,0.477404 ,,,,
pic_2047192978,0.200425 ,,,,
pic_2047194755,0.655832 ,,,,
pic_2047197932,0.912511 ,,,,
pic_2047228497,0.162909 ,,,,
pic_2047244268,0.068221 ,,,,
pic_2047277350,0.849823 ,,,,
pic_2047281258,0.593312 ,,,,
pic_2047329218,0.041297 ,,,,
pic_2047337878,0.592466 ,,,,
pic_2047340413,0.122148 ,,,,
pic_2047358175,0.051442 ,,,,
pic_2047359024,0.764165 ,,,,
pic_2047365460,0.372906 ,,,,
pic_2047375201,0.887370 ,,,,
pic_2047384737,0.201622 ,,,,
pic_2047386258,0.111201 ,,,,
pic_2047424905,0.069559 ,,,,
pic_2047446649,0.162452 ,,,,
pic_2047454634,0.022752 ,,,,
pic_2047462308,0.897114 ,,,,
pic_2047485777,0.826296 ,,,,
pic_2047505506,0.000788 ,,,,
pic_2047557944,0.257527 ,,,,
pic_2047573080,0.340498 ,,,,
pic_2047582957,0.385470 ,,,,
pic_2047588069,0.994585 ,,,,
pic_2047590111,0.626628 ,,,,
